id,business_blank,business_categories,business_city,business_full_address,business_id,business_latitude,business_longitude,business_name,business_neighborhoods,business_open,business_review_count,business_stars,business_state,business_type,cool,date,funny,review_id,reviewer_average_stars,reviewer_blank,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_type,reviewer_useful,stars,text,type,useful,user_id
24682,FALSE,Food; Specialty Food; Fruits & Veggies; Farmers Market,Phoenix,"Farmers' Market
2021 East Camelback Rd
Phoenix, AZ 85001",JAtDIUwNKHxd_69efNgP6g,33.507478,-112.037267,McClendon's Select,NA,TRUE,5,5,AZ,business,0,9/6/2011,0,VEXMo97D0hja0JfgKo_A_g,3.93,FALSE,4,4,Shelley,43,user,21,5,"Outstanding! 

If you want the best produce in the metro area, go to Town and Country or the Old Town Scotttsdale farmer's markets. 

Bob is the best! He even has a roving chef telling you how to use your food and often hands out free recipes.",review,0,F21azNBoXB8c6zorMz0jaw
78224,FALSE,Bars; Gay Bars; Nightlife; Dance Clubs,Phoenix,"727 W Camelback Rd
Phoenix, AZ 85013",eFK2QePKvAowH-uX-0V4hQ,33.508834,-112.083991,Charlie's,NA,TRUE,70,3.5,AZ,business,0,1/21/2010,0,1d5NXPmwQ5jvy1sGNvseqw,4,FALSE,0,0,Tomas,2,user,3,5,Charlie's is always a fun and exciting place to be with great music and entertainment. Awesome staff. And great drink specials. Lots of fun!!!,review,0,HlpEwe0bWAl3sAWYVTxSEw
165892,FALSE,Fast Food; Southern; Chicken Wings; Restaurants,Phoenix,"2715 W Peoria Ave
Phoenix, AZ 85051",JbJDlfcnYiyZRXeHQcAVjg,33.5818515,-112.1183771,Raising Cane's,NA,TRUE,45,3,AZ,business,0,2/27/2012,0,QbQS25wTQj626UaDGYV70A,1.75,FALSE,0,1,Carlos,4,user,4,2,"Chicken is bland, but otherwise, no harm. 
Texas Toast is hardly toast, no butter or garlic flavor.
NO CHEESE!?!  (and ultimately no veggies, but that's really not a problem for me).

the rest of the items are decent, but nothing memorable about them.",review,1,zuJkNx82cE66tz0o1hucGA
50539,FALSE,Mexican; Restaurants,Scottsdale,"7328 E 2nd St
Scottsdale, AZ 85251",Exx5ffvnmk4MrTyCkPRuug,33.491546,-111.923427,Los Olivos,NA,TRUE,146,3,AZ,business,0,3/3/2011,1,DwumE0QLXs1vyxA95G-GTA,3.41,FALSE,26,23,Dave,153,user,83,1,"Not sure where all the 3+ star reviews are coming from on this one.   Tired Mexican place in Scottsdale, with very mediocre food.

We had a cheese crisp with chicken and a mexican salad.   Both were bland and you could easily make better Mexican food at home!

it was also weird that they serve their salsa in carafes and you have to pour it on a plate and try to scoop it up with their stale chips.   Have you ever heard of bowls people??",review,2,8sPCbR5LCbCVOrQaAFR_QA
58359,FALSE,Breakfast & Brunch; Restaurants,Mesa,"1665 S Dobson Rd
Mesa, AZ 85202",8aPTQeDYOMNEu907WfflCQ,33.3828617,-111.8749753,The Good Egg,NA,TRUE,40,4,AZ,business,0,1/16/2012,0,OSJCBJ5Kv2tc3VtEXybLSQ,3.49,FALSE,8,7,Jenn,73,user,38,3,Yummy! Fresh food and good service! I had the castroville omlette. Tasty! I do wish they has hasbrowns instead of diced potatoes but that is just my preference. Our server was friendly and definitey took care of us. We went on a sunday and it was pretty busy but we didnt suffer from that at all. Overall good experience.,review,0,SsDYTH14hF6GL-MckCImiQ
2705,FALSE,Breakfast & Brunch; Restaurants,Scottsdale,"9375 E Bell Rd
Scottsdale, AZ 85255",Cz0McL5lUaihqOIw0_Yo7w,33.639241,-111.881719,Over Easy,NA,TRUE,105,3.5,AZ,business,1,10/22/2012,1,li8_bnaT7C0yUaAvYTKmrQ,3.53,FALSE,354,343,Eric,247,user,492,2,"Finally tried this place after passing it weekly for the last year or so. Atmosphere is pretty cool, but food lacked any special quality. Large glass of orange juice was nearly $6.00...WITHOUT the vodka (lol)! Hash browns were kind of burned, and small portion to boot. Probably won't go back, as there are so many other breakfast places nearby that are much better.",review,1,iBO2m9xXivsIbvFnZHsNvg
19956,FALSE,Chinese; Restaurants,Mesa,"1911 W Main St
Ste 3
Mesa, AZ 85201",XMRj865sZBPWCI7tx0uBWw,33.413324,-111.873436,Asian Cafe Express,NA,TRUE,120,4,AZ,business,1,5/3/2012,0,OpYxTwDLyGPxm29sNEsW3g,4,FALSE,4,0,Gregory,2,user,6,5,Great placeto eat.  Atmousphere is nothing fancy but the food is awesome. I have visited several times and each time seems better than the last.  Skip the first couple pages of the menu and jump to the back.  The first few pages are the americanized dishes.  The back of the menu has the more authentic Asian dishes.  Dinner sets offer a fantastic value and lots of food.  Great place for family style meal with large group.,review,0,#NAME?
56164,FALSE,Hot Dogs; Restaurants,Tempe,"1755 E Broadway Rd
Tempe, AZ 85282",jJhNOhuGpIsJX5SEUFFWYQ,33.40716253,-111.9096487,Ted's Hot Dogs,NA,TRUE,239,4,AZ,business,1,5/2/2012,2,8cRgKPzViT437xTzbXUYyg,4.35,FALSE,4,6,Nate,17,user,9,5,"When it comes to fine hotdoggary, look no further.  UNIX has the philosophy of: ""Do One Thing and Do It Well.""  I guarantee you they stole that from Ted's as Ted's has been doing that since 1927, and UNIX only since '69.  They charcoal broil their dogs, which gives them an awesome flavour.  I have never been disappointed by a trip to Ted's, and I bet you won't be either.  They have plenty of parking, lots of seating, and several options and variations for you.  I brought my little nephew when they visited from out of town...he loved a place devoted to the hot dog.",review,0,LtAXYqKkZS7IEzOXqS6j3g
89958,FALSE,Bars; Nightlife; Lounges,Phoenix,"1514 N 7th Ave
2nd Fl
Phoenix, AZ 85007",9OPheVf5o8sRcRHxJDl4-A,33.4653362,-112.0827836,SideBar,NA,TRUE,235,4,AZ,business,0,11/21/2011,0,LHxKZTQgNhFG9t7dD97fvg,4.6,FALSE,5,3,Laura,25,user,25,4,Love the whiskeyberry sour! Delish!!! The absinth drippers are pretty cool and add to the awesome atmosphere. A little pricey and gets packed at night but is such a cool ending to a date night starting with dinner at Pei Wei in the same building below the bar.,review,0,oQlEeAfeXu2i-OilEVzE3Q
16886,FALSE,American (Traditional); Restaurants,Phoenix,"4140 N 7th Ave
Phoenix, AZ 85013",mqQwChPNN4o4DhAzaGntIA,33.4964751,-112.0839659,The Fry Bread House,NA,TRUE,179,4,AZ,business,0,7/27/2010,0,8WN3b_p9gJIAtdGhv1OLXA,4,FALSE,0,0,Michael,4,user,5,3,"This place was very popular, and there was a line at the door.  The food is very simple cooking, but its door well.  The menu has a lot of variations on he same thing, and items are just different fillings for the fry bread.  You order at the counter and they call you for picking it up.  Dining is simple and spartan.  there is eating area outside too.  Everything our party ordered was good, but I would not give it an off the hook rating.  All in all with the price being cheap, it was a place that I would recommend and visit again.  Excellent for take out due to the limited seating.",review,1,o44u2qC0xgQiIPYyNorvOw
14399,FALSE,Burgers; Breakfast & Brunch; Restaurants,Chandler,"241 S Oregon St
Chandler, AZ 85225",kfscAJnLVf6J2uEte7g-5A,33.299873,-111.842586,Yoli's Cafe,NA,TRUE,94,4,AZ,business,1,6/3/2012,1,cTK6pN1DDR2QdwvaPpfIqg,4,FALSE,18,17,Chris,14,user,36,3,"I really really wanted to love this place... I live within walking distance and saw a nearly 5 star review.  Unfortunately my visit had not only what would be considered slow service but rather no service.  I had to ask for every refill we received for breakfast, and ended up having to wait for our check for almost a half hour.  I will go back because of the great low prices as well as the quality of the food.  I hate to give a low score to a local joint with such an amazing potential, especially given the fact that service is rarely an issue.  I will go back but will leave this 3 star until then.",review,2,_C8Cx6g2qowNt9RfhENrFQ
79607,FALSE,Piano Bars; Arts & Entertainment; Nightlife; Music Venues,Tempe,"501 S Mill Ave
Ste B-101
Tempe, AZ 85281",Q_jHqufNoxdlgCtLbqrpsA,33.4253394,-111.9398532,The Big Bang,NA,TRUE,122,3.5,AZ,business,0,12/29/2009,0,jmkd_P5YIzAal9mXnaiu8A,3.14,FALSE,104,62,Debbie Chiou,558,user,242,3,"the ""bangers"" are very good at what they do. unfortunately, if they don't know your song, they won't play it... even if you tip. boo.",review,0,LJPvRgTZWHlwpaYBauOOkw
45424,FALSE,Korean; Japanese; Restaurants,Tempe,"705 S Forest Rd
Tempe, AZ 85281",OmJ283Un9mAbr_gc7v4N4A,33.422788,-111.936439,Grilled Ave Teriyaki House,NA,TRUE,17,3.5,AZ,business,0,4/3/2012,0,EpQZP6Hrk0asX6anlCyRkw,4.39,FALSE,6,1,Rebecca,18,user,27,4,"Fast, reasonably priced and decent quality when school is in session.  Had the chicken teriyaki bowl with white meat and found it generous in portion size and filling.  I like it for lunch.",review,1,rs_SGdqbZ6uYCJyYaaGbnA
37194,FALSE,Fashion; Shopping; Sporting Goods; Bikes; Outdoor Gear; Sports Wear,Tempe,"1405 W Southern Ave
Tempe, AZ 85282",ptH216EFNFLvF32EN-9tmA,33.39180815,-111.9616471,REI,NA,TRUE,49,4,AZ,business,3,8/4/2010,1,GgOstkEoBIpL9L20_ztPOg,3.71,FALSE,606,494,F,199,user,898,4,"This place is awesome. We bought a bicycle here. The staff was so knowledgeable and helpful. I even did a test run around the property on the bike which was great so I could decide if I didn't like something etc. 

One thing we would have appreciated help on was putting the bicycle in our car. It was a tough one since we have a sedan and also a car seat, but we figured it out finally. Just wish someone would have come out and helped us. 

They are way pricey than other places and I would not recommend getting your accessories from here unless you must of course.  Check out what you like there and then order it someplace else or wait for a sale or something. 

You could drop some serious dough in this place. So tread lightly.",review,5,zhVOlwBuEgdGlHjwgVf3Jg
6189,FALSE,Asian Fusion; Japanese; Restaurants,Phoenix,"1401 N Central Ave
Phoenix, AZ 85004",kaIue7GRCmkPzDeHDBTttQ,33.4640983,-112.073569,The Blue Fin,NA,TRUE,107,4,AZ,business,0,6/10/2011,0,Rpy0C7K_NUepTPzCp_U_6A,3.69,FALSE,2,4,Shawn,16,user,7,4,"Hadn't been before but my fiance has been going for ages.  I had the coconut shrimp, very good and moderately priced.  Very friendly service.  It'll definitely be a place I consider in the future, especially if I'm using the light rail in the central Phoenix area.",review,0,UUUa3QKthaYPrfkE2aQujQ
195694,FALSE,Mexican; Restaurants,Glendale,"5134 N 95th Ave
Glendale, AZ 85305",IpP2njkj92uTWAKToRmg1g,33.5103212,-112.263862,Chuy's Mesquite Broiler,NA,TRUE,4,3,AZ,business,0,1/21/2012,0,A6hQh2MNENNbA0QbkF3n4g,4.67,FALSE,0,0,Robert,3,user,2,4,Second time here wife and I brought another couple this time. I had the Arizona burger again loved I so much last time had to have it again. Wife had chicken fajitas again she really like them last time we shared another Half pitcher of margaritas which is 2 1/2 glasses of marg for only $6. Other couple both had chicken tacos they both liked them. The only issue any one had was the beans were salty and rice was also. The other couple had a bottle beer and a half pitcher of piña colada all for $27. My wife and I spent $22. Also the bar is pretty much a full bar but with selection limitations so like they might have well vodka but not hammer an sickle vodka.,review,0,_FzL9OEPSo-zj5RKwfTu1g
205061,FALSE,Restaurants; Pizza; Italian,Scottsdale,"6952 E Main St
Scottsdale, AZ 85251",k6Si433-EJrY4J7SZxsnjA,33.4931627,-111.9310456,Grazie Pizzeria & Wine Bar,NA,TRUE,132,4,AZ,business,1,10/12/2012,1,QHrodhHIL-8FXTv6I4xd_g,3.65,FALSE,39,41,Rachel,38,user,59,1,"Oh where to start..... Went here last weekend on a Friday and the place was maybe 10% full. Yet I was asked why I did not have reservations. *looking around* are you serious?? They had like 20 plus tables that were not even a third were filled throughout the whole evening. The patio had so much potential, however having no lighting I was not the only one struggling to see the menu. By the end of the night we were lit by a cell phone glow of people around us trying to read their menus. How romantic!

Drinks: The extremely watered down sangria that tasted like white grape juice with A SINGLE canned peach slice stuck to the bottom. Just nasty. Even the water smelled like mildew and I didn't dare touch the dried out lemons.

Appetizer: My fiance ordered the Fiaggi Misti (meat and cheese assortment, supposedly) It consisted of Oscar Meyer look a like garlic bologna, even worse ""sopressatta"" that looked like a hunk of fat, and two choices of tiny pieces of dried out cheeses. Oh yes, let us not forget the store bought bread sticks brought out in their packaging still, on top of the assortment still in the damn wrappers, stuck between 3 kalamata olives. What the hell do I do with all the wrappers now? Beyond disgusting. Worst part is that they charge $15 for the damn thing!! 

Dinner: Now I enjoy my pizza well done. I just do. Don't ask, just make it happen, ok??! The Toscana pizza that we ordered, was neither well done, and had Wal-Mart quality ingredients. Terrible mozzarella, soggy whole mushrooms, and bland sausage with zero fennel, whatsoever. The sauce was more of a bland paste than a sauce. 

Waiting 35+ minutes for the bill when asked several times ensured the zero likely-hood of us ever returning. EVER. But with two servers for the entire place, what did we expect?",review,2,gWZldnzDeinTsXTvXsW6bg
35453,FALSE,Latin American; Restaurants,Scottsdale,"3815 N Brown Ave
Scottsdale, AZ 85251",YKOvlBNkF4KpUP9q7x862w,33.4922985,-111.9245517,The Mission,NA,TRUE,441,4,AZ,business,0,7/9/2012,0,cAIfkHORgoYjzhF0OEW_EQ,3.83,FALSE,45,52,Lori,48,user,126,4,"Is it ""Location! Location! Location!"" or ""Ambiance! Ambiance! Ambiance!""? The Mission has both; it's in an ideal location to begin a night out on the town, and the restaurant's low lighting and sexy decor will had me feeling just as spicy as the Latin-infused fare.

My favorite dish, hands down, was a side of creamy grits with chipotle and honey. Everything was tasty, duck empanadas, pork belly pibl, guacamole, though nothing especially stood out as much as that humble side of grits mixed with perfection.

The service was a little over-attentive, but the guy was sweet and obviously trying his best. And he was Johnny-on-the-spot with the wine, so who can really complain about a few interruptions? 

Sexy restaurant. Satisfying food.",review,0,gJEJg1fPVDPnkdcVFbVlBQ
160764,FALSE,Burgers; Bars; American (New); Nightlife; Restaurants,Scottsdale,"4400 N Scottsdale Rd
Scottsdale, AZ 85251",ObnZiF99lqggVasgyGBtVA,33.500545,-111.9264093,Stax Burger Bistro,NA,TRUE,189,3.5,AZ,business,1,11/1/2010,0,ab0yZZJhWP7yaANTkjkbIA,3.53,FALSE,223,113,Heather,466,user,430,3,"Lil' burgers done right.  Ordered the build your own turkey, sweet potato fries, & the white peach sangria.  All were delicious.

I imagine the close construction might be hampering this business but it is worth the hassle of negotiating.

Did I mention my sangria was only $4 each!",review,1,5LU-21bimh4DgdEthvf8iQ
91415,FALSE,Mexican; Restaurants,Tempe,"1717 S Rural Rd
Tempe, AZ 85281",O-xSC1JlgdiBN3zR4iqNUA,33.409766,-111.92578,Plaza Bonita,NA,FALSE,4,3.5,AZ,business,0,11/30/2010,0,snF1e9spk0TOgY8li_PltQ,3.38,FALSE,36,38,Christy,34,user,69,4,"Finally, I made it for lunch at this new place.  According to our waitress, it has only been open for less than 2 weeks.  The outside was updated with a new paint.  However, much of the decor from the previous restaurant in this location (3 Margaritas) has been retained with slight structural changes on the inside. The decor is odd in that the booths have an old floral pattern and all the tables and chairs are painted with a ""mexican"" theme... definitely a mismatch in styles.

I ordered their chimichanga lunch special (meat option was chicken, beef or shredded beef) and my dining companion ordered the ""mexican style"" plate.  The service was good and the food fresh.  It's hard not to compare it to the previous restaurant since it should be judged on its own merits.  Actually, I found the food to be better... which translates to less grease, fresher ingredients.  The chips were also fresh and the salsa spicy and tasty enough to keep feeding your face while waiting for your entree.

Overall, a good restaurant with decent Mexican food.  I will definitely return due to its food and convenient location.",review,0,0nwY85otQmKZEhwVRv39Ww
153079,FALSE,Mexican; Restaurants,Scottsdale,"7501 E Frank lloyd Wright Blvd
Scottsdale, AZ 85260",xHe6WBPFINEHUIeq_5yEHQ,33.636206,-111.918352,Someburros,NA,TRUE,49,3.5,AZ,business,0,8/13/2011,0,0npkcI1UDgxAJ2whQEi_sw,3.36,FALSE,30,46,Greg,137,user,116,4,"I was impressed with SomeBurros.  Technically this would be a Casual Dining Establishment but with the speed, efficiency, and price of a Fast Food Restaurant.

Our food was tasty and filling. Plus they have misters for outside dining too.",review,0,P_LzcrlVXFdgBq_24UnlUw
127156,FALSE,Nightlife; Breakfast & Brunch; Mexican; Bars; Restaurants,Scottsdale,"3313 N Hayden Rd
Scottsdale, AZ 85251",b5cEoKR8iQliq-yT2_O0LQ,33.4869182,-111.908738,Carlsbad Tavern,NA,TRUE,262,4,AZ,business,1,3/24/2009,0,tpPVQ16MJKSDdL4sw73tLg,3.36,FALSE,4,3,Steph,15,user,4,4,"I was recently visiting from Denver when my family took me to this fine establishment for early dinner on Sunday nite.  It was 530 when we arrived there, 30 minutes before happy hour ended.  I ordered a chicken quesadilla off of the HH menu for $4, and a small dinner salad. It was BIG, and full of chicken and green chiles.  Salad was wonderful with the house jalapeno ranch dressing.  I had a great chardonnay and a great time.  Everyone elses food was also great, along with the service.",review,1,Mz8cn4Jv__-DvDDoH8328Q
117221,FALSE,Chinese; Restaurants,Phoenix,"1438 E McDowell Rd
Phoenix, AZ 85006",ykfTh6HI219NoMsWBxulxw,33.4659091,-112.0503324,Gourmet House of Hong Kong,NA,TRUE,57,3.5,AZ,business,0,4/1/2010,0,zkgRgbr2WvrdMhFs-7PBhQ,0,TRUE,0,0,NA,0,user,0,3,"This is an OK place if you want to eat Chinese food for dinner.

I went tonight and had Egg Drop Soup and Szechwa Style Tofu.
Egg Drop Soup was very good, but a little thick then what I was expected.
Szechwan Style Tofu was not right; they should grind the meat instead of chopping it, the taste doesn't taste like Szechwan Style Tofu, either. I was disappointed since it's a famous Chinese dish, they should not do it wrong.

Overall, the service is good and staff are friendly, but I won't bring my guest there because the decoration is not nice and food is just OK. 

I should try their Stew Beef Noodle Soup next time to decide if I want to eat there again.",review,0,H2jcFGSS1n60jcKPBb-IoA
69457,FALSE,Restaurants; Italian,Phoenix,"2 E Jefferson St
Ste 113
Phoenix, AZ 85004",vfLog2bLJGl6hAFtGtr0GQ,33.4471735,-112.073781,The Strand,NA,TRUE,67,4,AZ,business,0,5/25/2012,0,j_raXJLfoKBpYTGKf5-6LQ,3.31,FALSE,8,8,Siegren,26,user,37,4,"Really great little place!  Cool vibe, excellent food.",review,1,k0-S9vOCLquje8TMKmjVDQ
124058,FALSE,Sporting Goods; Shopping,Glendale,"7680 W. Arrowhead Towne Center
Glendale, AZ 85308",oJooh4jWKXBWoI7Ue-LQfg,33.6396726,-112.2245547,Dick's Sporting Goods,NA,TRUE,6,3.5,AZ,business,0,1/26/2011,1,UV1PtIlHPplmWvz6cbqVtw,3.29,FALSE,3,4,Evan,7,user,9,1,"i gave it three chances. i didnt think i would have to give a department store like this a bad review, and it comes down to customer service. everytime i came here it was with the intention of buying athletic shoes. and all three times, i found exactly the shoe i wanted, but could never find anyone to get it for me. there were plenty of sales associates around and i asked them for help but the line was always the same ""let me find someone in the shoe department."" Even after their attempts at finding someone in the shoe department, they were at a loss. now i would think they are employees and they are just walking around talking to each other so they would be able to go get a shoe, but no, they had to have someone in the shoe department. So each time i went, after waiting extended periods of time, i left without the shoes. I now realize that this is a great place to locate a shoe i want and wander into the rest of the mall, as there are always other shoe stores and always sales. Thanks Dicks for having horrible customer service, you have saved me money by encouraging me to leave and shop elsewhere.",review,2,8WvOke9T6ReCxlgyXQOcZQ
140188,FALSE,Bars; Nightlife; Lounges,Chandler,"1020 N 54th St
Chandler, AZ 85122",ch10Snl3LVdj75lYbpLkpg,33.320648,-111.970335,Phase 54,NA,FALSE,13,3,AZ,business,5,6/30/2007,3,oXGJVIlXEyc5XENjyd6_kw,3.71,FALSE,1074,1105,Bonnie,350,user,1299,4,"WOW!

Remember that scene in Big Lebowski (or in any other David Lynch movie) when the Dude pulls up to an exotic world in the middle of the desert? (BTW-I never said David Lynch directed Big Lebowski-but was instead refering to how Lynch loves a giant MYSTERY or mysterious place in the middle of nothing/suburbia)


That is what pulling up to this place is like, one moment in industrial park land, the next, blue lights wrapped around palm trees with a long outdoor bar and current hip hop playing...WTF?",review,2,mfvezpz6ohS0NQk3DZdvqQ
35582,FALSE,Food; Gelato,Phoenix,"4010 E Greenway Rd
Phoenix, AZ 85032",aGaoRZay5PRieFvTK6VkmQ,33.6266195,-111.9956936,The Gelato Spot,NA,TRUE,27,4.5,AZ,business,0,7/20/2012,0,t3sS31Mo61MQQloeJYP3Bg,2.2,FALSE,3,2,Nate,6,user,12,5,"As usual The Gelato Spot always hits the spot! So many flavors to choose from! Friendly staff ALWAYS! Furniture is very modern and comfortable. And the biggest perk, Its always nice an cool inside.",review,2,QE6Bs0oeZj2RBULNqUvlUw
6435,FALSE,Bars; American (Traditional); Nightlife; Lounges; Restaurants,Scottsdale,"7353 E Scottsdale Mall
Scottsdale, AZ 85251",JhupPnWfNlMJivnWB5druA,33.492335,-111.9236549,AZ 88,NA,TRUE,299,4,AZ,business,0,4/7/2010,0,Hys_Mw4JL8AfT6MrtU-UMg,3.99,FALSE,801,779,Kurdy,224,user,969,5,"This is probably one of the more unique, trendy looking places in Phoenix-metro to lounge at.  Everything about AZ88 is eye-candy, literally., from the furniture to the drinks to the decor and of course, the patrons.  Drinks are made really, really tasty.  My usual choice of cocktail is the French 75.  My go-to appetizer is either the waffle fries that comes with three flavorful dipping sauces or the shrimp ceviche! The menu is pretty diverse with a little flair.

What makes this place a hit for me are the contemporary, artsy decor making it a refreshing scene to come to compared to other Phoenix-ish ambiance.  Of course, you can't have all these modern, sophisticated attributes without a DJ playing fresh beats and sounds! 

Bottom line is the look and the vibe makes me feel like I am back in New York or Los Angeles.  I had given a 4-star prior, but I can honestly say AZ88 can hang with the big boys.",review,1,hjJPKQ1Ah91h3fVbc8GsOg
84761,FALSE,Art Supplies; Shopping; Arts & Crafts,Scottsdale,"8764 E Shea Blvd
Scottsdale, AZ 85260",O7PaiUSz67pYmqSvb54WEA,33.5825219,-111.8926245,Bead World,NA,TRUE,7,3.5,AZ,business,0,10/18/2011,0,zCM8tVW2w84Ux-X74wWAqw,3.57,FALSE,6,9,Martha,30,user,30,4,"I am brand new to jewelry making and this place was recommended by a co-worker.  This place is wonderfully organized and has beautiful beads of all varieties.  

For me the most impressive part is the service. The young woman behind the counter answered my ton of questions, asked if I'd signed for the newsletter so I can get my discount coupons and more!  What surprised me was her willingness to share her newbie experiences as a jewelry maker and her genuine encouragement. I would have ordinarily felt a bit insecure in a new crafting environment, but felt so at home here!  I plan to take classes too. 

Keep up the great work Bead World!",review,0,qLLiQwha3qf6-_6Tp1-P1w
199166,FALSE,Arts & Entertainment; American (Traditional); Arcades; Restaurants,Phoenix,"21001 N Tatum Blvd
Ste 44-1400
Phoenix, AZ 85050",PdWe3jF9YEu5fWBiQXZIgg,33.678615,-111.9746066,Dave & Buster's,NA,TRUE,38,3,AZ,business,0,3/5/2011,0,RoIyE6okWm0GmVlA-XhYoQ,3.65,FALSE,35,32,Tom,37,user,57,1,"Absolutely terrible. 

Having been to the location in Milpitas CA and Jillians in Charlotte, NC. i had high hopes. Its nice to be able to act like an overgrown child without having to contend with kids running around everything. (Both of the other places didn't let underage kids in after 5pm.)

Yet I come here, and its like I was walking into a Chuck E Cheese with beer. Kids running around all over the place, playing on all the stuff I wanted to play. Finally get to play whatever, and some parent is standing over your shoulder because their kid wants in. I don't hate kids or anything, but damn. The food and drinks absolutely cannot make up for how much the place sucks. 

Their game selection is also wanting, but I've said enough.",review,0,3mRrAazq62fPOqv3DlOQXg
88282,FALSE,Food; Department Stores; Grocery; Fashion; Shopping,Scottsdale,"9000 E Indian Bend Rd
Scottsdale, AZ 85250",3r5V8n1sabGkueQFsqoC6Q,33.5402911,-111.8870446,Target,NA,TRUE,13,3.5,AZ,business,7,7/27/2010,8,JiyPi8rYLdZIM_R_5wPIRA,3.7,FALSE,2530,2470,Heather,482,user,3255,4,"So as I'm walking the aisles of Walmart, I'm contemplating what has become of my life.  I should have been sipping a cocktail at a fabulous Sunday brunch.  Perhaps I should have been in a little mountain cabin somewhere escaping the heat.  But no, here I am at Walmart, wearing a free t-shirt lamenting about how fat I've become, while looking for TV dinner trays.  Did you get that?  TV DINNER TRAYS.  Because my husband does not want to sit at the table situated 3 feet from the sofa, and he's tired of my eagle eye waiting for him to spill something.

Deciding that I deserve better, we left Walmart and headed for Target.  This Target is generally clean and not too busy.  Pretty much my only requirements for a Target.  We found the trays, perhaps I should call them modular furniture, and wouldn't you know it..all of them were scuffed.  And my husband points out the ones at Walmart match our living room better.  Uh, we are NOT going to be leaving them out I remind him (now anticipating the arguments to come).  So I took them to customer service to see if they had any unscuffed ones in the back, they didn't.  Remembering that Donald S' beautiful Carin got a discount, I asked for one, too, and was quickly offered 10%.  I took it remembering full well that the beautiful Carin was given 20%..nothing like a little salt on the wound.

Moral of the story.  This target is clean with pleasant, accommodating employees for the most part, and easy to maneuver since it is not the circus of a Walmart.  And they offer discounts...based on appearances.",review,8,wHg1YkCzdZq9WBJOTRgxHQ
66410,FALSE,Breakfast & Brunch; Restaurants,Phoenix,"15414 N 19th Ave
Phoenix, AZ 85023",d83_qJwcOYOojQsapu1Z4A,33.626933,-112.100731,Tiny's Country Cafe,NA,FALSE,41,4,AZ,business,0,5/9/2011,0,oLJ3dat8iXWRXsFu_qx17A,4,FALSE,0,0,Paul,8,user,0,5,Best place in town for a good down home cooking.  Home made biscuits and gravy is the best in town.  Very friendly staff mostly members of Tiney's family.  Can not beat the food value or quality.,review,0,W8czeH6upbvu0iO8lbFPRg
110841,FALSE,Hotels & Travel; Event Planning & Services; Hotels,Phoenix,"340 North 3rd Street
Phoenix, AZ 85004",FgyBmc-XS_ViFAf8Wy25yA,33.4526933,-112.0701129,Sheraton Phoenix Downtown Hotel,NA,TRUE,58,4,AZ,business,1,10/15/2009,0,-9xT4ybZ796NTnx98GC82w,3.91,FALSE,714,445,Carrie,615,user,1175,5,"Had so much fun there for our son's birthday in July. Phoenix feels like a mini city coming from San Diego. We had a view of the airplanes coming in from the west and could see the city wake-up to the morning. The kids liked seeing into the highrise office buildings nearby, too.  Room service was so fun with a suprise birthday candle in the cake! There is a ""suspended"" pool on the 4th floor that we looked down on and we saw all the furniture blow into the pool when a huge windstorm kicked up. Walking distance to a mall with some decent restaurants if you don't want to dine-in. You CANNOT beat the beds. They are a special brand for these hotels and they are THE selling point for my husband when weighing out the cost of the room!! Very good experience!",review,1,5_2BuK-IWiuLhZ9VGBRYYw
118748,FALSE,Greek; Mediterranean; Restaurants,Phoenix,"4747 N 20th St
Phoenix, AZ 85016",Rg3INE2p4zQYvfMvJduEOQ,33.5062577,-112.0388617,Cyprus Grill of Phoenix,NA,TRUE,91,4,AZ,business,1,11/30/2009,0,QcjqLaIWtp0PmhMKdbAxqA,4.02,FALSE,42,30,Kalen,53,user,75,4,"This is a solid Greek establishment in the Phoenix area for the lunch crowd.  It's not the absolute best greek food/gyro shop I have ever had, but considering the comparison is with Gyro's on the Island of Santorini, its probably pretty good.

First off, stay away from anything on the menu that does not contain the words Spartan and Club.  There you go, now you know what to order.  The Spartan Club is magic in your mouth.  It is two pieces of gyro bread with gyro meat, chicken, lettuce and tomato. Grab some sriracha and spice it up a bit, and there isn't a better combination.  If this beast of a sandwich (dare you to eat a whole one), isn't enough for you, order some of the Greek fries.  They come topped with Feta and Garlic sauce.  They are super as well.

The only reason that Cyprus Pita does not get the five star rating is that this is all that I have one the menu.  I have had a few other menu items, but I don't venture out of these two any more.",review,1,WquqU5s77m7O3-DpkZErYg
