id,business_blank,business_categories,business_city,business_full_address,business_id,business_latitude,business_longitude,business_name,business_neighborhoods,business_open,business_review_count,business_stars,business_state,business_type,cool,date,funny,review_id,reviewer_average_stars,reviewer_blank,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_type,reviewer_useful,stars,text,type,useful,user_id
229049,FALSE,Soul Food; Restaurants,Phoenix,"808 E Jefferson St
Phoenix, AZ 85034",8o-NLKy_XfbJtqljX9XLCA,33.447521,-112.063434,Mrs. White's Golden Rule Cafe,NA,TRUE,107,3.5,AZ,business,2,39389,1,lT24IOqp1iv2F19Oy5lOPg,3.73,FALSE,456,164,Helen,215,user,607,4,"Everything here tasted like fried chicken, which is a good thing if you like fried chicken.   The catfish I had also tasted vaguely of chicken...also Mrs White used the same batter for both...very light and crisp...though I must admit to preferring the touch of cornmeal like the way that they do it at Lolo's.    Mrs. White's also got some mean chicken fried steak here.

All the meal platter work out to be $11 (after taxes) and you get choices of 2 sides.  

Good solid rendition of soul food:  3 stars place with extra points for longevity.",review,1,8WQubmP7G0NM3IyzyMnCEA
47841,FALSE,French; Restaurants,Phoenix,"3930 E Camelback Rd
Phoenix, AZ 85018",oc0Wl6ktfMLb5VZ2Uz6M2A,33.5100523,-111.9963126,Vincent Market Bistro,NA,TRUE,62,4.5,AZ,business,5,40406,2,4nhErgg_4k2j2g53eGeNnA,3.85,FALSE,254,224,Amanda,105,user,376,4,"This is a wonderful place to eat like a gourmand without breaking the bank.  It's very similar to the main restaurant, filled with old-world French charm and haute-cuisine, but less expensive and less formal.  The space is somewhat cramped and gets quite loud, and last Saturday night the AC was barely working.  However despite these nuances, it was still an enjoyable and delicious meal.  The crowd was incredibly senior-- I felt like quite the spring chicken being the youngest at 31 years of age (which I must admit I didn't mind seeing as last time I went out in Scottsdale it was filled with 21-year olds all of whom seemed to already be botox-laden).
The food:
Curly Endive Salad with Mustard Dressing, Bacon, and Poached Egg- the deep, tangy, creamy Dijon dressing was perfect over the crunchy endive.  Add to that fatty, crispy bacon and a perfectly poached egg and you've got a near-perfect salad.
The homemade lobster bisque (SOD) was exquisite.  Silky and creamy, loads of lobster flavor and just hints of butter in the background.
Salmon Quesadilla- it actually wasn't much of an actual quesadilla but more like a flatbread, and it was my absolute favorite.  It's the classic pairing- dill, horseradish cream, etc, and very well-executed.
Four Cheese Ravioli- they made this usual ho-hum dish sparkle with a light tomato basil sauce and sharp, delicious cheeses.
Other guests in our party had the lamb shank and the filet mignon special, each of which were devoured with praise.
The desserts also shone brightly- a fig tart with honey ice cream, profiteroles with rich dark chocolate sauce, luscious flourless chocolate cake- all were most-delectable.

I will definitely be back soon.",review,6,0CRk-70pIHwk16iKGVCpxw
3244,FALSE,Arts & Entertainment; Cinema,Mesa,"1647 South Stapley
Mesa, AZ 85204",BFNxp4o6gJEO5PjD13PFKw,33.383749,-111.8027324,AMC Mesa Grand 24,NA,TRUE,32,3.5,AZ,business,0,40577,0,dSK7-vZtHO35lfoY3L-bFw,3.51,FALSE,15,14,Robin,66,user,65,4,"I have been here a couple times now, so I thought I should review it. The ticket prices are a bit higher than other theaters, but the drinks are cheaper....a wash I guess. I saw the Mechanic there this week and had an overall pleasant experience. Usually I hate going to the movies because of all the sick people coughing on my head but this time the theater was relatively empty and I had a blast. The sound system in the theater we were in was great. Clear and crisp. The movie quality was also good. The concession stand was quick, in and out with my food and drinks. Yep, definitely one of the better theaters in the valley.",review,0,0beZngJ03EmIQfVcnlVK4w
87380,FALSE,Breakfast & Brunch; American (New); Restaurants,Tempe,"310 S Mill Ave
Ste A101
Tempe, AZ 85281",GRFunGSUZxXqNCZJrN8Oow,33.4272811,-111.9400902,NCounter,NA,TRUE,135,4,AZ,business,0,41010,0,dUVGroDJgdFoxWkSvz1Dmg,4.75,FALSE,0,0,Nicole,4,user,1,5,There turkey pesto sandwich is one of the best sandwiches I have ever had. The atmosphere is really laid back. Went there for Easter and had some amazing banana foster french toast and their bacon was cooked to perfection. My sister said her yogurt granola was some of the best she has ever had.,review,0,sowwcc9gasFhwsdMgsMzrg
119130,FALSE,Mattresses; Shopping; Home Decor; Home & Garden; Furniture Stores,Tempe,"1345 W Elliot Rd.
Tempe, AZ 85284",XLwT4615x9rQHIfnu0J1QA,33.347139,-111.959862,Costco Home,NA,FALSE,5,4,AZ,business,1,39895,1,7Oktw6MxtR4-K38NW67NhA,3.59,FALSE,965,702,Lorena,305,user,1096,4,"This place is awesome. I decided to redo my living room and bought a microfiber sofa sectional that came with a matching ottoman. This is the way to go. You can lay out on it while watching movies. So much better than putting your feet up on a coffee table. And it was only $1k. Saw this style for twice as much everywhere else. It did take about 6 weeks for delivery, but this was a quality sectional at a great price and delivery was free so it was well worth the wait. 

I also purchased a plasma TV and a TV stand. The stand was a great quality cherry console with 2 drawers and 2 cabinets on each side with glass fronts. This was a heavy duty sturdy piece for only $350. The only thing I had to assemble was putting in the glass shelves in the cabinets. Although I love Target I've seen stuff there for almost as much and some pieces that were even $100 more that still required assembly and were of so-so quality. This was a great deal. This item did not include delivery and was picked up at the store. 

They have great quality furniture and electronics for a great price. Lots of stuff here. Living room sets, bedroom furniture and bedding sets, prints, electronics, dining tables, patio furniture, and all kinds of other stuff to decorate your home. 

I plan on coming back here once I am ready to purchase a new bedroom set.",review,1,EKwGhgLrM18ErVKKeYE2UA
223846,FALSE,Burgers; Hot Dogs; American (New); Restaurants,Tempe,"3141 S McClintock Dr
Ste 13
Tempe, AZ 85282",eIxSLxzIlfExI6vgAbn2JA,33.3947699,-111.9088938,Lobbys Beef Burgers Dogs,NA,TRUE,181,4.5,AZ,business,0,40915,0,qVc6zF4uFJKflq71fGRx6A,3.64,FALSE,4,4,Donny,11,user,11,4,"I was in search for the best burger in Tempe and I'm positive this place is it. It has a decent size menu. Burgers, hot dogs and The Italian Beef are their specialties. 
1st time there I ordered just a regular burger with the works.Grilled onions are a must! Trust me. 
Bun was fresh, burger was juicy right into the first bite. I'm not a big fan of crinkle cut fries but these were decent. They had this special dipping sauce that kinda reminded me of the Big Mac Sauce.
All in all, real good food. My combo was around $9 but it was worth it.
Definitely a must try",review,2,aPDMDAO796HUnISsXPiBzw
210846,FALSE,American (Traditional); Restaurants,Phoenix,"3400 E Sky Harbor Blvd
Phoenix Sky Harbor
Phoenix, AZ 85034",OL9p2tme85Sd3d8mCiSOxw,33.436293,-112.011827,Fox Sports Grill,NA,TRUE,25,2,AZ,business,0,40160,0,1t5oO_kP6mOxIsduxFxQNQ,3.38,FALSE,150,155,sherry,282,user,277,2,"Food is mediocre but it's great to stop in here to get some beer.  That is what I did but I wanted to get some dinner too.  Took a while to get my beer and took even longer to get my food.  Almost 25 minutes.  This is an airport! People are trying to catch their flight.  At least 3 ppl who were  seated after me, got their food before I did.  I finished my beer before food came out.  Not only did it take long, the kitchen made the wrong thing and my waitress didn't catch it until I asked her what she just put in front of me.  I ordered chicken brie and some how it was translated to roast beef sandwich.  Ughh....  I was cutting close to missing my flight so I just manned up and ate it anyways and ran to my terminal.  BOOO!",review,1,jlqitJm0_9H_RPnoWTjNYg
157537,FALSE,Chinese; Restaurants,Scottsdale,"9700 East Indian Bend Road
Scottsdale, AZ 85250",w8GkMhkffGBW1DBzihMLcA,33.538622,-111.870743,Casino Arizona - Blue Coyote Grill & Sports Bar,NA,TRUE,3,2.5,AZ,business,0,40391,1,7OO2FiS-WdsvoulIJMMkQw,2.67,FALSE,1,1,Aaron,6,user,9,1,"I went to the Blue Coyote Grill & Bar last night. It was the worst experience ever. I went there with 3 of my friends and it took 45 minutes to get our food. There was nobody in the place just myself and my friends and when the food finally showed up to our table, three of the plates of food were cold. They even messed up 2 of the orders: we had asked for eggs over medium but ended up somehow with scrambled eggs instead. The portions themselves were very small at $10 a plate, while their menu suggested a hearty size meal. I honestly get better service and portions at Denny's then at this place. I would not recommend Blue Coyote Grill & Bar to anyone.",review,1,NcqPlhOiiNUM0v0kwUtD_Q
219486,FALSE,Latin American; Restaurants,Phoenix,"2501 E Camelback Rd
Phoenix, AZ 85016",KBKDl08flVw1AqvM5ucVpA,33.50853302,-112.0290667,Fuego Tacos,NA,TRUE,129,3.5,AZ,business,0,40932,0,JQIVRdRBTFpn5PQ9T1MiIg,3.33,FALSE,0,0,Eli,9,user,5,5,"We went out of our way to visit Fuego Tacos, since I bought a deal off of Groupon, and we were blown away. If you want to compare the pricing to Filiberto's or any of the low end restaurants, the price will disappoint you, but in comparison to other restaurants of it's ranks, the price is more than adequate! The complimentary chips come with an amazing salsa. The service was quick and our server was amiable. It is a very cute and intimate atmosphere, and I definitely loved that they had extra seating on their second floor. I loved the charcoal grilled taste of my carne asada burrito! It is definitely a place to visit if you find yourself near the Esplanade Theater.",review,0,fpgoGSI8A_vg5aTDjWwsEQ
176244,FALSE,Thai; Restaurants,Phoenix,"101 E Mcdowell Rd
Phoenix, AZ 85004",oJpmYvLibGrYPDvcaUeMOw,33.4657394,-112.0724302,Thai Hut,NA,TRUE,126,3.5,AZ,business,0,39894,0,IU10KBjxTvCRigwNG-wcrQ,3.94,FALSE,176,191,ben,163,user,345,4,My favorite pad see ew!  Drunken noodles rock my world as well.,review,0,d2RAl63RTdfZF7kcuKcj-g
153110,FALSE,American (Traditional); Steakhouses; Seafood; Restaurants,Glendale,"7606 W. Bell Rd.
Glendale, AZ 85308",#NAME?,33.6383375,-112.2229387,Black Angus Steakhouse,NA,TRUE,11,2.5,AZ,business,0,40506,0,3rvFpndh_iitLDs98BkO7w,3.59,FALSE,1,3,Patrick,17,user,29,4,"I admit that I came here with a coupon.  Without, it would be way out of my price range.

The food was great and I have no complaints.  When my wife salted her food and the cap came off the shaker the management replaced the entire plate and threw in a free bowl of soup while she waited for the replacement.

For going for my Birthday I got a giant fresh cookie with a scoop of ice cream on top.",review,0,IA1HpXBGwxDgtdXtQkH-TA
134594,FALSE,Mexican; Tex-Mex; Restaurants,Scottsdale,"6166 N Scottsdale Rd
Ste 601
Scottsdale, AZ 85253",sb4wU69LkCtC6Axqcd34WQ,33.546,-111.96828,Blanco,NA,TRUE,214,3.5,AZ,business,1,40322,2,M4L9cMPEjuwcdLjDm-NmUA,4.1,FALSE,867,1206,Morgan,201,user,1049,4,"After a day of pool crashing at the Princess, my friends and I were hungry.  We drove down Scottsdale and ended up at Blanco.  We were still technically in our bathing suits and as the sun set I felt extremely under dressed for a Saturday night.  Don't mind me, my ass is only wet because I was at the pool all day... I swear I didn't pee my pants. 

We sat at one of those communal tables, which I always enjoy.  Some nosey old lady kept grilling my friends on things like iphones and tattoos.  It was entertaining. 

The service was great and the manager even got us a seat way before the quoted 30 minute wait.  

I had the short-rib enchiladas and highly enjoyed them.  They tasted a lot like the enchiladas my ex's mom used to make.  So, it's nice that I no longer have to date him just for his mother's delicious Mexican meals.  The rice is also pretty good, but a little different- it's creamy and corn adds a hint of sweetness that I really enjoy, even though it can be a bit salty for my taste.  

I won't hate on Fox restaurants just because it's a Fox restaurant.  I usually enjoy myself at all I've been to and if the food is just okay, well, at least there is plenty to look at.  Hell, I love Julio G's so you probably shouldn't listen to anything I say.",review,2,rjlb-7-JcmM6fR64ZpyTug
121912,FALSE,Shopping; Computers; Local Services; IT Services & Computer Repair; Electronics; Education,Scottsdale,"15169 N Scottsdale Rd
Scottsdale, AZ 85254",1QxI2IP3XfndDAY8nyZVPg,33.6239133,-111.9251335,Apple Store,NA,TRUE,66,3.5,AZ,business,1,40010,1,ydFCGth9Az4_PvZ_BARb0w,3.16,FALSE,60,67,Greg,120,user,240,3,"I was halted just inside the front door to find out what I was looking for. I find this somewhat intrusive and discourages browsing and eventually shopping.  The sales boy was somewhat knowledgeable and willing to help. I had to decline twice to be added to mailing lists, etc. 

i do not  own an iPhone because I will not do business with AT&T, plus I think their phone is grossly overpriced.

I have been using the Mac OS since windows 95 came out. I also use Vista because I think it not wise to put one's eggs in one basket. Plus, Apple is so locked-down; the list of can't do-s is much longer than the list of things you can do. 

At the Biltmore store, they do not ambush you right inside the door like this place, gives me a chance to browse around and perhaps buy something I might lay eyes on, at this store, you can't do that. Their loss!

Parking is about 80 yards away but plentiful and free for now. Access is off Scottsdale Rd, I had to use my GPS to find the place.

Update: since opening the employees no longer ambush you as you walk in the door, perhaps too busy, perhaps complaints, perhaps people got canned, dunno. In fact last time I was there I had to get on a waiting list just to make a simple retail purchase.",review,1,mKTQ4EZHd8U74nAJGSFruA
43621,FALSE,American (Traditional); Restaurants,Avondale,"10125 W McDowell Rd
Avondale, AZ 85323",QiNZaRZ5RmCfYiBgk3ApEQ,33.4645484,-112.2797864,Claim Jumper,NA,TRUE,50,3,AZ,business,0,41265,0,NxwQPgaYa53KahpRI_8BMg,4.29,FALSE,0,0,Madeline,7,user,4,4,"In order to celebrate the holidays (and enjoy some well-deserved drinks!), myself and the rest of the fourth grade teachers on our team visited Claim Jumper.  At first I was reluctant, worried about the prices (as mentioned above, I'm a teacher, so...); however, I was pleasantly surprised at how reasonably everything was priced!  

I enjoyed the Coconut Shrimp ($6), which came with a delicious slaw-like side.  The shrimp had a wonderful blend of seafood and coconut, not too sweet and definitely crunchy!  I also order the Fried Macaroni and Cheese ($5), which came as two very large wedges and a sweet & spicy dipping sauce.  They were nice and crispy on the outside, and deliciously cheesy on the inside.  I would definitely recommend dipping bites into the sauce! My only complaint would have to be that one or two bites, deep on the inside, were a little cold.  It could certainly have been a one-time thing, and I have to admit that I'd probably try it again.

Everything else I sampled from my fellow teachers was also pretty tasty, including the shrimp ceviche and apple-glazed meatballs.  While we're only a team of 6 teachers, the seating was set for groups of 4, so we had to just turn our chairs and chat.  Not ideal, but we managed.

Overall, the food and prices (for Happy Hour, at least) make it worth a trip!",review,0,20hPsSyN_eNp0hKMrT7-KA
97058,FALSE,Greek; Restaurants,Phoenix,"3405 N 24th St
Ste B
Phoenix, AZ 85016",bxpzP73A7gauvxFEyd_8xA,33.487386,-112.0301948,Olympic Gyros,NA,TRUE,23,3.5,AZ,business,0,40053,0,MLv4fE107zX36OXpv0r-IQ,3.81,FALSE,91,89,Mike,78,user,172,5,"In my last update, I stated that the Italian Beef didn't quite do it for me.  

I just had one today and it was completely awesome.  Totally soaked, and they gave me extra juice to boot.

I've also had a pizza puff and a slider.  The pizza puff was dead on...its all the greasiness and crispiness and gooiness that I remember from the Chi.  The slider was tasty, but don't confuse this with any White Castle offerings.  Both of these are cheap and worth tacking onto any order.

What can I say?  I love this place.",review,0,KI4sBf9jWLs4aGm_mIsFQA
138918,FALSE,American (New); Restaurants,Scottsdale,"20511 N Hayden Rd
Scottsdale, AZ 85255",SsL60j4ut59-v-gjmM5PKQ,33.67212208,-111.9050968,The Grind,NA,TRUE,27,2.5,AZ,business,0,41207,0,s5g3tGKipcGmHYVzNmwesA,4.08,FALSE,37,45,Jason,154,user,119,5,"I love this place!  I had lunch on the patio, awesome patio, and had the peppercorn burger... f&ck yeah!",review,0,_GVAV2LjUWEs9fGjslex_A
135448,FALSE,Pubs; Bars; American (Traditional); Nightlife; Restaurants,Chandler,"1760 W Chandler Blvd
Chandler, AZ 85224",xsSnuGCCJD4OgWnOZ0zB4A,33.306529,-111.872801,The Hungry Monk,NA,TRUE,100,4,AZ,business,0,40243,0,ApdhIY180qqAY5zr5Ueafw,3.87,FALSE,19,19,Heather,32,user,60,3,"My husband and I headed here for a night out with a group called EVFN.  I love casual restaurants but I just was not overly impressed with this one.  The place was ""fine"" but just not amazing.

We had wings (HUGE WINGS) and fried mushrooms.  The wings were fine...not amazing but not horrible.  We ordered hot barbecue and hot teriyaki but neither one of them were at all spicy...and the mushrooms were just okay.  

The service was good (she had, like, fourteen separate checks!) and the beer selection was awesome.",review,1,#NAME?
51617,FALSE,Bars; American (New); Nightlife; Lounges; Restaurants,Phoenix,"5455 E High St
Ste 101
Phoenix, AZ 85054",ttLtsY1S2Angj6hvEdzwDQ,33.6753306,-111.9633729,Blue Martini,NA,TRUE,107,3.5,AZ,business,0,40112,1,Q-WUUdJkKzacCAGjrRnS5w,3.36,FALSE,10,35,Doug,47,user,54,4,"Excellent ambiance.  Fantastic service, even late at night.  Solid selection of martinis.  Helpful and knowledgable staff.  It says a lot when your bartender has heard of Russian Standard Platinum!",review,0,3FMdOQ2g9ANQgV33FtxW8A
5025,FALSE,Vegetarian; American (New); Mediterranean; Restaurants,Phoenix,"4340 E. Indian School Rd.
Phoenix, AZ 85018",w19cemjVR8u02PgjFpJ7Mw,33.4952769,-111.9884173,Pita Jungle,NA,TRUE,197,4,AZ,business,0,41238,0,Hjf_sb1aIo9f5xgWEuBdBg,3.55,FALSE,6,25,Adam,131,user,61,5,Still flying solo.  My friends took me for dinner here and it was excellent.  Humus appetizer was great.  For main course did broiled chicken pita wrap and it was perfect.  Recommend!,review,0,BHWnl3JztynNABGfmAryPQ
46650,FALSE,Food; Desserts; Coffee & Tea; Sandwiches; Restaurants,Tempe,"2000 E Rio Salado Pkwy
Ste 1064
Tempe, AZ 85281",gWQlTK3o29rZGlw2YLUnhA,33.43260531,-111.9049466,Tea Infusion,NA,TRUE,79,3.5,AZ,business,0,41177,0,#NAME?,3.85,FALSE,194,173,Jessica,171,user,360,4,"Iced chocolate chai with almond milk and boba...YUM!!!! I've had the thai iced tea with soymilk and bubbles as well, but it pales in comparison to the chocolate chai. The prices are up there, but they have a deal where if you sign up to get their text message updates, you can get a free drink! 

The boba/bubbles here are some of the best I've had in town (though that is not saying much), they're chewy and soft and plump and sweet, and they'll add them to any drink so you can get pretty creative! They have a bunch of options for tea, and the baked goods are actually pretty decent (the cupcakes are moist and yummy!). Anytime I'm in the area I end up here, if only for that almond milk chocolate chai...it is SO good! Slightly spicy and sweet, it's a taste I crave. Also-love the plethora of non dairy options!",review,0,MOpFJnB5HyXdXW1sMwz7Bg
170933,FALSE,Greek; Mediterranean; Restaurants,Phoenix,"13843 N Tatum Blvd
Ste 29
Phoenix, AZ 85032",nRO4tRwimU12hg7Cnz__iA,33.6128816,-111.9778065,Eden's Grill Inn,NA,TRUE,81,4.5,AZ,business,2,40968,0,fuTPbQucfZ2nm99a9OTVFg,2.33,FALSE,5,4,dave,6,user,5,1,"This review is purely based on service because we didn't get a chance to try the food... If there was a negative one star, that is what they should get.

My husband and I wanted to try something new. We found Eden's grill on yelp and thought we'll give it a shot.

We walked in and stood in the lack of space for about 2 mins. NO ONE acknowledged us so we decided to grab a seat. 

It gets even worst, we sat down for 5 mins and still nothing. No water or even noticed that a customer walked in. Servers were in the dining room so I can't see why at least one person couldn't have said hi.

We walked out and will not be back.",review,0,xmBiUJAeeikwwXmOrNnw_Q
174585,FALSE,Sandwiches; Restaurants,Phoenix,"530 W McDowell Rd
Phoenix, AZ 85003",vSWEXsXmJw5ozuF4zqE9ng,33.466104,-112.081655,My Florist Cafe,NA,FALSE,140,3,AZ,business,1,39754,0,D46r6vHbUwEBKZ0jl4ppXw,3.83,FALSE,190,101,Melissa,107,user,283,3,"I wish I loved this place more. I love the space and I feel it has all the potential in the world, but my last 2 visits left me underwhelmed. The service is hit or miss, last time I was there I was with my mother and we were one of three tables for breakfast and we hardly saw the waiter. The food is ok, but you expect more than american cheese on your eggs when you are paying what you are paying.",review,1,gTCM7qlVrwdml-hFB6aJqQ
87795,FALSE,Mexican; Restaurants,Phoenix,"7000 N 16th St
Phoenix, AZ 85020",UCEAhciqe8avW1N-bWJ32g,33.538927,-112.048079,Los Taquitos,NA,TRUE,74,4,AZ,business,0,41161,0,n4N5bvHCjuQ2R5CJnpFagw,4,FALSE,1,2,Joel,7,user,3,4,"There is a second Los Taquitos, owned by the same family as the original. I have eaten here a bunch of times. I had seen their other location on Diners, Drive-Ins and Dives and when they opened this one near my house I was thrilled. This one is on 16th Street at Glendale. It's a great street style taco shop and they serve breakfast,lunch and dinner. Their food is all good and authentic. If you are staying close by at the Hilton Squaw Peak and you want to eat some good Mexican food, head on over. I highly recommend the tacos. Check out taco Tuesday, they're only $1 or go for happy hour and get $3 margaritas and Mexican beer. I especially like to go for a late breakfast. The chiliquilles and breakfast quesadilla are great. It's always good.",review,1,ZzqJuInG9XvzF0EZHtu8bQ
21298,FALSE,Steakhouses; American (New); Restaurants,Scottsdale,"7014 E Camelback Rd
Suite 1433
Scottsdale, AZ 85251",YCCDMLcb7UW8G-o_HsWiiA,33.5025941,-111.9296765,Modern Steak,NA,TRUE,216,4,AZ,business,0,41207,0,giRHx15FCTUTk4tqhQLtIw,3.38,FALSE,1,4,M,8,user,4,4,Went to Modern Steak for a dinner with colleagues and spouses.  It had been a few years since I've been here.  I actually worked for Sam Fox when he first started City Grill in Tucson years ago.  He had high standards then and still does now.   I enjoyed the food.  Service was average (nothing amazing and no complaints).  Place was dead for a Wed night.   I had the lobster chowder to start.  It was alright.  Didn't really taste the lobster.  Dinner was a bacon burger medium rare.  That was delicious!   Dessert was WARM mini donuts with raspberry dipping sauce - best part of the night,review,0,XlxgwJrYiG48q7B_BS6pNw
1906,FALSE,Buffets; Chinese; Restaurants,Casa Grande,"1677 E Florence Boulevard
Casa Grande, AZ 85222",WxLMUX59m6sSszVNLnHDEw,32.8786089,-111.7157877,China Buffet,NA,TRUE,11,3,AZ,business,7,40280,2,m9n76yM_vlXLFJUXQegEkQ,3.63,FALSE,2932,2382,Rand,578,user,4148,4,"Stopped into this good-sized place for lunch today, with Mike C.  It's a little worn, but comfortable, & I counted up 81 regular food items.  All that I tried from the soup, salad, sushi, hot dishes, & dessert selections were good, & I particularly enjoyed these items:

*  The Hot & Sour Soup!
*  The Kim Chi!
*  A tasty salad topping with broccoli, mushrooms, & more!
*  The Seafood Salad!
*  The Egg Foo Young!

A good solid 4-Star place here!  Lunch Buffet $6.99, $6.29 Sr.",review,8,ikm0UCahtK34LbLCEw4YTw
72693,FALSE,Restaurants; Pizza; Italian,Phoenix,"3004 E Bell Rd
Phoenix, AZ 85032",0gQrhOYWdO0XVZEKtOrvaA,33.6406599,-112.0180461,Red Devil Italian Restaurant,NA,TRUE,35,4,AZ,business,2,40888,2,VbaN-sh5hEEstIXkuD7pIA,3.43,FALSE,420,279,Jennifer,584,user,798,4,"We picked up some pizza from here last night to take over to a friend's house and this is the Red Devil I always went to for family functions as a kid. I love this restaurant! The pizza was delicious and what really makes it is their italian dressing.....This dressing is soooo good and perfect to dip crust into. In the past I have tried many of their items, but mainly order their ravioli, which have always been quite tasty. Don't pass this place up for tasty pizza and pasta.",review,3,3gIfcQq5KxAegwCPXc83cQ
121639,FALSE,Hotels & Travel; Event Planning & Services; Hotels,Phoenix,"4450 E Washington
Phoenix, AZ 85034",n25AWEdWRaNMdMI_uN_VOw,33.4483606,-111.9866864,Aloft Phoenix-Airport,NA,TRUE,41,4,AZ,business,0,40364,0,TDCOVmUjHhm41OsQD5DjUA,4.68,FALSE,6,9,Jason,62,user,42,4,"Didn't have any complaints really. Nice, hip place to stay. Bar food was bleh.  Hotel staff friendly.",review,1,Rl95HirqjvG5nN_P9xTnZA
145355,FALSE,Wine Bars; Bars; Latin American; Nightlife; Restaurants,Phoenix,"8801 N Central Ave
Ste 104
Phoenix, AZ 85020",XNSito__Fne14TXU0vz1Qw,33.5650982,-112.0737503,Bomberos Cafe & Wine Bar,NA,FALSE,135,4,AZ,business,0,40250,0,9bjAXiM3DgjsvhWIkYwI7g,3.66,FALSE,58,48,Daphne,35,user,106,4,I am a big fan of the random Phoenix wine bars around my North Central area. A friend was playing here Thursday night so I decided to finally visit. I'm very happy i found a new place with outdoor seating to relax and have a killer glass of Malbec (I finally found a place with several Malbec choices!!) . The firepits and lighting are fab relaxing and perfect for some romantic start gazing etc. My date ordered the veggie panini sandwich and loved it. I just ordered the cheese platter with nuts and dried fruits and the 3 cheeses I chose were very good. Love cheese and wine! The only slight drawback was the service was a little slow. Will def add this to my phoenix wine bar rotation.,review,0,ZXXNfqQfydJFLAqBtzwM-Q
67275,FALSE,Car Wash; Automotive; Auto Detailing; Auto Glass Services,Mesa,"444 S Gilbert Rd
Mesa, AZ 85204",HAuSPJgHNNRThgfXM103jQ,33.4067888,-111.7885071,Deluxe Detail & Window Tint,NA,TRUE,4,4.5,AZ,business,0,41044,0,z6m3STVYYhaCR29cRILFqA,2,FALSE,0,0,Dana,2,user,0,2,got my windows tinted with the highest grade material - job appears to be good so far..... BUT this merchant charged my credit card twice!!!  Still trying to get  $228.91 returned to my checking account.  Have made three calls......  This was at the high end of cost from the calls I made but service sounded good - willing to pay the extra for a good job- but  $457.82 is a little much for window tinting..... thank glob I had enough $ in my account to cover me......,review,0,yFsuKnzwW6dcOX1kQIi-4Q
157219,FALSE,Coffee & Tea; Food; Bars; Nightlife; Restaurants; Sandwiches,Phoenix,"3508 N 7th St
Ste 100
Phoenix, AZ 85014",V5QdxePG-pGPXVPHSLLM9A,33.511525,-112.055538,Urban Beans,NA,TRUE,99,4,AZ,business,0,40615,0,4ksNbeN8hRjH0ZfNdOQ2pg,4.07,FALSE,13,8,Shawn,15,user,17,2,"The ears to hear our order not so great. Latte not so great. Scones were okay. 

Perhaps my expectations, and only visit, got the best of me.",review,0,-2VqtJTmSoGFQWFIuJVZzg
3415,FALSE,Burgers; Bars; American (New); Nightlife; Restaurants,Scottsdale,"4400 N Scottsdale Rd
Scottsdale, AZ 85251",ObnZiF99lqggVasgyGBtVA,33.500545,-111.9264093,Stax Burger Bistro,NA,TRUE,189,3.5,AZ,business,1,39958,1,JwyQp0Qvn2cQoE5c4eEfrQ,4.11,FALSE,37,21,Matthew,18,user,50,4,"My wife and I were having a lousy day and we needed somewhere to eat. We happened to drive past Stax and decided to give it a try. Once we sat down, our moods immediately improved. Our waiter was friendly, funny and attentive, without being overbearing or annoying. I was happy to see a decent selection of beers with a healthy dose of local brews. I immediately ordered an Oak Creek Nut Brown.

Our waiter quickly brought our drinks and glasses of water with cucumber slices. The cucumber added a nice cooling touch on a hot summer day.

We ordered the sweet potato fries and I ordered a seafood burger, which on that particular day was shrimp. The sweet potato fries were excellent, fried just right and lightly seasoned with kosher salt. Even without the homemade ketchup, the fries were a delight.

My burger was tasty, with the shrimp lightly breaded and seasoned with a kicky teriyaki sauce and served on the bun with lettuce and thin strips of carrots. Also, the bun was very soft and tasty.

The only issue with Stax is the price. The burgers are more like tapas, in that they're small (3 oz). But, each burger ranges from $4 to $7, depending on the type of meat. A hungry person could easily eat three burgers, so plan to spend a decent amount of money if you want a large meal here.

Overall, a fun place to grab a lighter bite to eat.",review,1,WxQysGZlxxfVXy73ldm5EA
213436,FALSE,"Food; Beer, Wine & Spirits",Tempe,"403 W University Dr
Tempe, AZ 85281",me3myIgtuIgLEC5jd97uZw,33.421657,-111.944749,Top's Liquor,NA,TRUE,61,4.5,AZ,business,2,39820,2,liWY2XZhPfCh2EcJ8IMZPQ,3.99,FALSE,413,364,Daniel,120,user,519,5,"Top's really is what it says.  The beer selection really is unrivaled, period.  The staff is a little odd, but are very knowledgable and reliable.  The prices are hit or miss, but just ask them what the best deal is and they will tell you.  24 packs of microbrew for under $15?  All the time. They get new deals on Thursdays, but might not have them all out til Friday.  The middleaged man there during the day is the owner and a talker.  Ask him to recommend some wines and get a great deal and story.

Top's, you are responsible for making me a higher grain of alcoholic.  I love you.",review,2,N1Q6HiZvnZHjNU712Gymqw
